EventID,AssignmentID,SubjectID,EventType,EditType,X-CodeState,X-ElapsedTime,X-Intervene,X-Why,X-How
2343472,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > 

  


  
  }",267,,,
2343474,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > o

  


  
  }",268,,,
2343474,A81,S487,File.Edit,delete,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > 

  


  
  }",268,,,
2343475,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > 0

  


  
  }",269,,,
2343477,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > 0) 

  


  
  }",276,,,
2343478,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Nolla!'); }

  


  
  }",276,,,
2343500,A81,S487,File.Edit,edit,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }

  


  
  }",284,,,
2343501,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = '0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }

  


  
  }",287,,,
2343502,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = '0')  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }

  


  
  }",288,,,
2343503,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku = '0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }

  


  
  }",291,,,
2343505,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }

  


  
  }",294,,,
2343509,A81,S487,File.Edit,format,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    

  


  
  }",301,,,
2343514,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else 

  


  
  }",302,,,
2343516,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if

  


  
  }",303,,,
2343517,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(

  


  
  }",304,,,
2343521,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku

  


  
  }",305,,,
2343523,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku<

  


  
  }",306,,,
2343523,A81,S487,File.Edit,delete,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku

  


  
  }",306,,,
2343524,A81,S487,File.Edit,format,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku 

  


  
  }",307,,,
2343526,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 

  


  
  }",308,,,
2343527,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0

  


  
  }",308,,,
2343529,A81,S487,File.Edit,insert,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) 

  


  
  }",314,,,
2343530,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Positiivinen luku!'); }

  


  
  }",314,Y,subgoal,"Congratulations! You've generated a correct structure for your if statements. Next, make sure that you are returning the correct values."
2343538,A81,S487,File.Edit,edit,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }

  


  
  }",320,,,
2343546,A81,S487,File.Edit,format,"main() {
  }

selitys(luku) {
  var luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",325,,,
2343547,A81,S487,File.Edit,paste,"main() {
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",345,,,
2343549,A81,S487,File.Edit,format,"main() {
  
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",347,,,
2343556,A81,S487,File.Edit,insert,"main() {
  selitys
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",349,,,
2343557,A81,S487,File.Edit,insert,"main() {
  selitys(
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",350,,,
2343558,A81,S487,File.Edit,insert,"main() {
  selitys(0
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",351,,,
2343563,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",353,,,
2343572,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",355,,,
2343573,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",356,,,
2343574,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",356,,,
2343579,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1)
  
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",358,,,
2343586,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1)
  selitys
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",359,,,
2343587,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1)
  selitys(
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",360,,,
2343588,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1)
  selitys(-
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",360,,,
2343589,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1)
  selitys(-1
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",361,,,
2343590,A81,S487,File.Edit,insert,"main() {
  selitys(0)
  selitys(1)
  selitys(-1)
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",362,,,
2343591,A81,S487,File.Edit,insert,"main() {
  selitys(0);
  selitys(1)
  selitys(-1)
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",364,,,
2343592,A81,S487,File.Edit,insert,"main() {
  selitys(0);
  selitys(1);
  selitys(-1)
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",365,,,
2343594,A81,S487,File.Run,init,"main() {
  selitys(0);
  selitys(1);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",385,Y,logical,"Now that you've got your if statements correct, it would be a good moment to double check the string values in your code. They need to match the expected values exactly."
2343595,A81,S487,File.Submit,init,"main() {
  selitys(0);
  selitys(1);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",393,,,
2343345,A81,S487,File.Init,format,"main() {
  selitys(0);
  selitys(1);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",393,,,
2343345,A81,S487,File.Init,init,"main() {
  selitys(0);
  selitys(1);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",393,,,
2343346,A81,S487,File.Edit,delete,"main() {
  selitys();
  selitys(1);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",403,,,
2343347,A81,S487,File.Edit,insert,"main() {
  selitys(3);
  selitys(1);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",403,,,
2343348,A81,S487,File.Edit,delete,"main() {
  selitys(3);
  selitys();
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",404,,,
2343349,A81,S487,File.Edit,insert,"main() {
  selitys(3);
  selitys(-);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",408,,,
2343350,A81,S487,File.Edit,insert,"main() {
  selitys(3);
  selitys(-7);
  selitys(-1);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",408,,,
2343352,A81,S487,File.Edit,delete,"main() {
  selitys(3);
  selitys(-7);
  selitys();
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",411,,,
2343354,A81,S487,File.Run,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",412,,,
2343355,A81,S487,File.Submit,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",417,,,
2343277,A81,S487,File.Init,init,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",417,,,
2343277,A81,S487,File.Init,format,"main() {
  selitys(3);
  selitys(-7);
  selitys(0);
  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",417,,,
2343278,A81,S487,File.Edit,paste,"main() {
  selitys(3);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",431,,,
2343279,A81,S487,File.Edit,delete,"main() {
  selitys();

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",434,,,
2343281,A81,S487,File.Run,init,"main() {
  selitys(int.parse(stdin.readLineSync()));

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",449,,,
2343281,A81,S487,File.Run,format,"main() {
  selitys(int.parse(stdin.readLineSync()));

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",449,,,
2343283,A81,S487,File.Edit,edit,"main() {
  selitys(int.parse(stdin.readLineSync()));

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",461,,,
2343285,A81,S487,File.Run,init,"main() {


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",489,,,
2343286,A81,S487,File.Submit,init,"main() {


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",495,,,
2343255,A81,S487,File.Init,init,"main() {


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",495,,,
2343255,A81,S487,File.Init,format,"main() {


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",495,,,
2343262,A81,S487,File.Edit,insert,"main() {
selitys

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",535,,,
2343263,A81,S487,File.Edit,insert,"main() {
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",537,,,
2343264,A81,S487,File.Edit,insert,"main() {
selitys(3

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",538,,,
2343265,A81,S487,File.Edit,insert,"main() {
selitys(3)

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",539,,,
2343267,A81,S487,File.Run,init,"main() {
selitys(3);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",544,,,
2343267,A81,S487,File.Run,format,"main() {
selitys(3);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",544,,,
2343268,A81,S487,File.Edit,delete,"main() {
selitys();

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",551,,,
2343269,A81,S487,File.Edit,insert,"main() {
selitys(-);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",552,,,
2343271,A81,S487,File.Run,init,"main() {
selitys(-7);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",553,,,
2343271,A81,S487,File.Run,format,"main() {
selitys(-7);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",553,,,
2343273,A81,S487,File.Edit,delete,"main() {
selitys();

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",557,,,
2343275,A81,S487,File.Run,init,"main() {
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",559,,,
2343276,A81,S487,File.Submit,init,"main() {
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",564,,,
2343152,A81,S487,File.Init,init,"main() {
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",564,,,
2343152,A81,S487,File.Init,format,"main() {
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",564,,,
2343153,A81,S487,File.Edit,delete,"main() {
selitys();

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",582,,,
2343154,A81,S487,File.Edit,insert,"main() {
selitys(3);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",582,,,
2343158,A81,S487,File.Edit,format,"main() {
selitys(3);


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",586,,,
2343165,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",587,,,
2343166,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",588,,,
2343167,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",588,,,
2343168,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",589,,,
2343169,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7)

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",589,,,
2343174,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",591,,,
2343181,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",592,,,
2343182,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",593,,,
2343183,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(0

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",593,,,
2343184,A81,S487,File.Edit,insert,"main() {
selitys(3);
selitys(-7);
selitys(0)

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",594,,,
2343186,A81,S487,File.Run,init,"main() {
selitys(3);
selitys(-7);
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",596,,,
2343187,A81,S487,File.Submit,init,"main() {
selitys(3);
selitys(-7);
selitys(0);

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",604,D,trial,Pause for a minute. It looks like you are trying things that you've tried before. Step back and think about what you want to do. What problem are you encountering? Do the strings match exactly? Do you really want to print?
2343188,A81,S487,File.Init,init,"main() {
  
}
",617,,,
2343199,A81,S487,File.Run,init,"main() {


  }

selitys(luku) {
  luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",662,,,
2343199,A81,S487,File.Run,format,"main() {


  }

selitys(luku) {
  luku = int.parse(stdin.readLineSync());
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",662,,,
2343200,A81,S487,File.Edit,paste,"main() {


  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",666,,,
2343207,A81,S487,File.Edit,insert,"main() {
selitys

  }

selitys(luku) {
  
    if (luku == 0)  {
    print('Nolla!'); }
    else if(luku > 0) {
    print('Positiivinen luku!'); }
    else if(luku < 0) {
    print('Negatiivinen luku!'); }
  
  }",674,,,
